## This file consists of events with 2 jets ##
## px(j1), py(j1), pz(j1), E(j1), px(j2), py(j2), pz(j2), E(j2)##
 -45.7502, 146.406, 1578.97, 1586.8, 42.9014, -145.474, 168.675, 227.27
 43.5074, 151.04, 75.0763, 174.956, -25.5002, -143.321, -135.482, 199.936
 -131.717, -34.4089, 14.6001, 141.812, 115.651, 28.7228, -256.823, 283.69
 -36.5021, 159.586, 192.342, 254.851, 22.6387, -156.248, 672.469, 691.051
 -24.886, 151.887, -145.439, 213.314, 10.355, -150.212, -6.3471, 151.708
 197.139, 64.6001, -2334.11, 2343.86, -182.735, -48.0325, -1133.12, 1149.53
 -43.1421, -90.9829, -353, 367.416, 46.7319, 84.0548, 18.8714, 99.2803
 15.7166, 123.938, 37.0629, 131.517, 19.6271, -118.669, -330.178, 351.854
 -150.81, 86.7191, -893.025, 910.592, 124.599, -73.1334, -1696.71, 1703.49
 -189.808, -161.455, -338.985, 425.328, 138.331, 151.054, -752.328, 780.672
 175.187, 36.885, 348.386, 392.761, -162.592, -29.8361, 507.501, 534.187
 -99.4369, -19.42, 43.9924, 110.711, 98.2441, 5.37967, 562.305, 571.773
 85.3355, 78.0928, -221.805, 251.171, -94.2032, -36.286, 94.0387, 139.086
 -12.3332, -138.077, 252.458, 288.535, 3.57171, 130.007, 1538.25, 1544.16
 -57.0952, 128.027, 757.024, 770.953, 36.6002, -117.353, 42.5954, 130.31
 -190.217, -20.5608, 75.7639, 208.489, 180.31, 17.7416, -13.2796, 183.68
 134.658, -50.5021, -619.212, 636.018, -80.3226, 15.4118, -27.8868, 88.2097
 52.1495, -14.9404, -83.6636, 100.534, -25.563, 38.931, 517.214, 519.531
 71.4773, 174.206, 696.778, 722.15, -72.7563, -127.662, 441.899, 466.588
 24.2462, -156.979, 310.882, 349.469, -63.6266, -26.8643, -36.2567, 78.3613
 89.8289, 281.215, -352.934, 467.225, -80.4651, -272.321, -64.877, 294.931
 -106.075, 76.6608, 86.3079, 157.989, 75.9587, -61.5863, -115.752, 152.28
 -9.77703, 78.5211, -28.75, 84.9758, 2.65137, -58.6276, -936.248, 938.122
 115.133, -105.227, -279.951, 322.073, -103.007, 102.437, -22.0186, 150.875
 -38.7825, 167.68, -454.316, 486.311, 34.8975, -153.743, -829.858, 845.089
 -162.089, -17.0768, -166.808, 235.611, 146.189, 31.4397, -186.677, 243.312
 150.024, -30.8731, 213.172, 263.892, -125.106, 22.832, 871.954, 881.647
 -11.9465, 36.8755, -430.439, 432.242, 2.30346, -33.9945, 93.5671, 99.7684
 60.9097, -55.5044, 25.7083, 86.9589, -52.3361, 63.151, 1189.02, 1191.9
 -64.1727, 44.2566, 549.793, 555.484, 21.056, 52.2792, -339.903, 344.654
 -144.769, 138.23, 78.8827, 216.173, 130.969, -129.122, 128.782, 224.969
 76.4167, 42.376, 1019.49, 1023.37, -42.631, -58.7935, 70.2055, 101.376
 47.2648, 143.05, -595.049, 614.823, -39.7763, -117.083, -28.7598, 127.088
 162.665, 10.0288, -70.9736, 178.366, 29.4165, 13.0746, 96.4131, 101.876
 228.99, -57.8234, -374.201, 442.782, 15.1203, 21.1828, 18.1957, 32.463
 105.104, 60.3064, 30.4065, 125.34, -74.1417, -7.832, -181.112, 196.092
 -123.555, 155.15, -19.8774, 200.429, 85.3354, -151.247, 158.534, 236.916
 120.034, -80.4759, -460.794, 483.142, -103.667, 85.7226, -176.622, 223.103
 -177.696, 45.0272, 715.666, 740.133, 165.81, -60.382, 390.586, 430.651
 -22.3152, -211.341, -8.82775, 217.971, 14.3553, 184.962, -18.8257, 186.901
 -210.947, 15.8349, -26.915, 213.354, 191.956, 10.0412, -61.5149, 202.787
 -25.3673, 138.112, 767.246, 780.812, 15.6133, -103.82, 12.2771, 107.375
 -142.448, 104.356, 46.1326, 184.035, 136.895, -89.0122, -77.6196, 181.407
 -156.116, 43.7974, -29.6023, 165.338, 152.699, -50.0545, -134.435, 211.065
 -70.9017, -103.904, -271.378, 299.677, 70.4548, 96.582, -1102.47, 1109.21
 156.684, 33.4009, 56.4368, 170.514, -147.684, -39.6471, -123.507, 196.909
 -68.1362, 29.1316, -524.373, 529.913, 45.6631, -33.8497, 73.0604, 93.6156
 -177.595, -32.7339, -84.7136, 201.234, 31.6255, -5.04355, 87.0494, 93.1497
 -129.908, -65.5318, -121.894, 190.605, 103.196, 93.3561, 65.1339, 154.615
 151.043, 112.668, 480.304, 516.344, -135.949, -72.3418, 305.019, 343.813
 94.7844, 76.9169, -34.3971, 128.184, -98.9191, -51.8232, 297.223, 318.184
 55.2332, -168.971, 285.426, 336.594, -40.726, 133.594, 20.3715, 143.613
 103.538, -50.1651, 365.139, 383.271, -63.5133, 56.8936, -35.2284, 95.8708
 149.37, 91.5116, -14.8985, 176.597, 12.5191, -21.9743, -392.666, 393.491
 -54.1843, -182.103, -745.41, 770.404, 50.3947, 148.491, -364.119, 397.125
 -52.3088, 192.467, -548.373, 584.061, 31.8816, -138.604, -602.637, 619.561
 -172.153, 127.255, -92.4011, 235.045, 169.118, -130.851, -76.2827, 229.651
 14.7293, 90.4988, -266.78, 282.365, -22.5699, -88.2719, 51.7301, 105.237
 194.146, 8.16381, -1580.15, 1592.28, -182.51, -12.1573, -1046.67, 1062.95
 -48.8461, 150.199, -4.21539, 161.888, 57.8713, -120.126, 222.008, 259.239
 6.01946, 123.982, 323.899, 347.137, 23.4448, 16.8549, 144.652, 147.775
 137.966, -112.375, -375.992, 416.186, -99.3831, 87.7638, -107.193, 171.886
 108.947, 157.618, 320.6, 374.053, -126.164, -134.007, 275.366, 333.534
 -157.205, 83.8336, 20.144, 179.891, 162.215, -70.207, 200.579, 268.511
 161.761, 222.425, -1442.7, 1469.81, -141.981, -215.175, -762.449, 805.122
 87.833, 165.635, 151.259, 242.946, -68.5076, -108.633, -38.9302, 135.546
 96.4425, 44.2653, 140.298, 176.933, -56.1595, -54.7046, 672.295, 677.088
 -9.50875, 137.689, -653.195, 667.82, 11.3457, -118.15, -126.066, 174.871
 -53.5461, -176.24, 5.54601, 185.089, 41.9799, 157.839, 79.3696, 183.595
 -7.83869, -96.9946, 726.72, 733.414, -0.351374, 67.6914, -3.58689, 71.6827
 -166.584, 103.55, 719.768, 747.952, 139.657, -85.5665, 543.604, 568.456
 67.1976, 152.497, 160.817, 232.423, -49.361, -131.997, 423.869, 447.268
 135.973, -40.0833, 34.8191, 146.687, -140.278, 19.3149, 379.358, 405.358
 -171.957, 108.826, 883.019, 906.276, 151.589, -118.484, 785.317, 809.392
 -116.44, 92.2971, -2038.23, 2043.79, 101.07, -102.051, -330.041, 360.395
 -139.946, 46.1763, 189.525, 240.647, 124.576, -38.4568, 129.367, 183.868
 161.65, -79.2875, 58.4538, 190.05, -56.0274, -39.2411, 374.005, 380.554
 -114.779, 137.628, -85.8138, 199.219, 104.872, -144.741, -64.3299, 192.282
 -35.6903, -184.936, -367.176, 413.666, 24.0902, 170.843, -107.558, 212.78
 -0.64751, 192.086, -131.774, 233.475, -8.82551, -175.768, -265.065, 319.9
 139.792, 113.778, 560.33, 589.141, -121.04, -122.862, 1065.79, 1079.97
 115.566, 132.546, 251.166, 307.783, -106.718, -131.803, 133.935, 219.265
 38.2747, 140.026, 191.781, 240.863, -38.8789, -116.643, 1184.61, 1191.26
 173.981, 10.1577, -262.016, 315.427, -156.423, -17.1085, -781.677, 797.929
 -132.059, -129.423, 49.3121, 191.703, 119.108, 117.044, 134.704, 215.308
 -38.5273, -174, -76.224, 194.129, 20.415, 148.326, -245.895, 288.941
 21.6045, -33.7429, 75.2578, 85.4328, -7.97968, -24.8444, -487.789, 488.53
 132.61, -121.266, 2030.75, 2038.85, -101.462, 110.242, 351.765, 383.154
 48.0595, -55.4831, 1162.45, 1164.93, 9.44731, -41.8649, 148.262, 154.856
 129.053, 161.286, -94.9514, 228.183, -113.892, -151.131, -7.8594, 197.885
 -57.37, -3.24751, -74.8904, 94.6351, 35.1379, 16.6583, 417.956, 419.831
 -72.5375, 122.063, -325.116, 357.429, 58.2013, -77.4462, -214.03, 235.075
 124.651, 144.376, 608.592, 638.267, -107.044, -136.936, 273.266, 324.25
 41.9349, -190.843, 1110.42, 1127.66, -49.9646, 168.51, 597.812, 623.488
 183.923, 16.3365, 207.384, 278.578, -153.198, -16.3239, 275.64, 317.179
 -121.7, 101.28, 861.088, 875.978, 137.282, -69.2501, 340.914, 374.37
 -135.587, 153.883, 635.157, 667.763, 88.4955, -99.2721, 373.647, 397.215
 -171.789, -41.5012, -56.5738, 188.301, 170.531, 29.7842, -114.368, 208.272
 -111.531, 114.528, 206.399, 264.488, 87.6527, -103.48, 104.756, 174.066
 -157.839, -62.7014, -827.765, 845.581, 119.357, 78.5914, -163.876, 218.471
 -48.8571, -4.72653, -580.398, 582.508, 24.3743, 9.15751, 27.1697, 38.2581
 137.477, 33.6425, 377.38, 403.392, -129.393, -37.1463, 279.164, 310.789
 106.422, -59.3663, -474.714, 490.353, -100.989, 46.671, -32.4259, 117.188
 133.682, -71.4281, 116.447, 192.227, -122.331, 47.3492, -47.7156, 140.027
 -165.617, 128.567, 320.794, 384.928, 107.219, -89.1563, 137.78, 197.527
 -138.673, 80.192, -536.59, 560.196, 86.9529, -85.0567, -44.3712, 131.789
 -65.5742, -187.091, -61.0064, 209.625, 61.5606, 187.078, -214.304, 292.104
 31.4817, -54.5977, -82.9847, 104.453, -24.3819, 54.2807, 357.192, 362.213
 48.9111, 54.2489, -67.7475, 101.919, -45.9808, -47.9458, -1922.47, 1923.64
 161.971, 110.619, -235.18, 306.91, -127.913, -144.103, -117.739, 229.182
 122.747, 19.012, 1371.43, 1377.09, -122.842, 1.34254, 143.652, 189.768
 -111.749, -95.7991, 331.847, 363.342, 116.503, 76.4461, -2.65734, 140.548
 -195.445, -51.7113, 195.038, 283.001, 144.07, 30.9621, 125.004, 194.518
 -152.597, 28.0743, -17.9242, 159.063, 142.764, -9.89881, 170.876, 223.978
 -119.541, 142.155, 203.581, 276.329, 89.1816, -145.891, 550.517, 576.864
 -94.48, -47.0458, 690.086, 698.246, 80.1625, 40.812, 40.852, 99.9484
 133.102, -131.084, -1409.83, 1422.41, -59.9434, 70.9035, -1533.67, 1536.67
 -104.789, -168.157, 120.98, 232.371, 83.1584, 131.363, 265.428, 307.974
 -22.1933, 176.786, -15.7527, 179.348, -6.49052, -150.118, -145.656, 211.831
 55.9953, -116.612, 224.647, 261.763, 8.4392, -37.7612, 14.3343, 42.3344
 197.42, 32.8677, 664.97, 694.939, -153.076, -21.209, 239.675, 286.148
 21.6962, -137.794, 805.777, 817.952, -18.8258, 127.852, 116.602, 175.152
 3.85848, -197.717, 2199.74, 2208.9, -21.6146, 131.907, 627.429, 641.984
 -104.787, 177.648, -506.954, 547.489, 34.3062, -1.09013, 975.178, 975.806
 61.1891, -147.143, -87.1644, 184.957, -32.8435, 134.202, 39.5736, 144.228
 54.8533, -140.263, 112.729, 191.894, -44.4888, 136.476, -85.1667, 170.401
 -135.743, 102.084, 467.782, 499.647, 113.78, -112.999, 192.853, 251.487
 167.795, -71.1724, 357.39, 401.71, -160.59, 48.1174, 252.005, 303.976
 122.204, -13.798, -137.321, 185.592, -109.763, 21.1134, 110.07, 159.407
 -3.33841, -155.723, 24.0179, 160.924, 19.8164, 152.456, 62.9268, 168.765
 -30.5435, -149.552, 35.6347, 161.84, 42.4018, 99.5798, -59.869, 124.583
 -3.09998, 200.453, 451.699, 497.259, -34.2601, -168.432, 680.903, 702.93
 100.022, 75.5646, 297.958, 323.769, -100.775, -51.2008, 138.581, 179.227
 42.1838, 60.1239, 904.373, 907.681, -31.0962, -42.9017, 1.74742, 53.8776
 -165.669, 84.2272, 722.437, 746.895, 146.402, -73.0029, 308.234, 349.644
 93.145, -142.65, -92.4391, 194.478, -100.526, 131.709, 25.8774, 168.663
 169.142, -60.714, 224.43, 288.121, -162.909, 74.9164, 134.684, 224.656
 108.782, 163.678, -457.166, 497.948, -104.141, -159.386, -356.371, 404.818
 -30.4032, -96.0509, 131.014, 166.409, 50.4101, 63.86, -185.839, 203.91
 66.9756, 36.5108, 123.179, 145.083, -56.0538, -35.1448, -214.987, 225.463
 -128.925, -116.518, 797.691, 816.994, 94.9898, 79.5624, 198.396, 236.179
 170.007, -75.3643, -65.9009, 198.533, -152, 35.9319, -112.695, 192.876
 -155.955, -136.502, -127.728, 246.098, 16.9039, 84.5531, 131.705, 158.508
 -68.9096, 74.3709, -213.047, 236.654, 59.6235, -50.0172, 127.903, 150.421
 -38.78, -133.105, -320.576, 350.178, 31.8125, 85.0698, -39.7553, 101.713
 94.7562, -84.4262, 184.988, 225.242, -52.7075, 69.451, -57.1134, 105.064
 160.972, 109.618, -227.658, 300.57, -149.837, -80.7958, -149.212, 233.577
 48.5953, 191.157, -570.516, 604.142, -49.4626, -172.416, -1006.94, 1023.04
 -38.5154, -148.984, 28.9455, 157.339, 35.2379, 148.651, -200.902, 254.063
 118.254, -190.841, -479.775, 530.342, -43.8732, 3.89505, -253.094, 257.456
 -163.146, 60.072, -64.9109, 187.232, 124.936, -57.9595, -186.302, 232.288
 -159.347, -31.3669, -225.879, 279.701, 148.277, 20.5298, -47.9554, 158.392
 121.99, -153.184, 52.6956, 203.839, -106.982, 161.19, 72.8035, 207.777
 -57.1642, 139.781, -42.2858, 157.225, 52.9429, -135.366, 230.89, 273.613
 76.2145, 113.28, 1186.71, 1194.87, -56.5748, -113.333, 144.604, 192.869
 57.1833, -92.0798, -1204.41, 1209.36, -28.0169, 55.6385, -37.3069, 74.1758
 85.5602, 162.936, -1555.78, 1567.34, -63.9769, -155.427, -2233.75, 2240.26
 -174.571, 19.5629, 253.499, 309.801, 165.507, -11.2778, 40.4789, 172.837
 166.642, 20.7543, 219.374, 276.784, -152.495, -23.3801, -27.7346, 157.066
 -38.8382, -39.3592, 775.264, 777.343, 4.55281, 38.7545, -22.936, 45.5069
 171.742, -35.3452, -421.402, 457.865, -162.365, 48.2495, -718.469, 738.392
 133.669, 66.3618, -98.036, 179.155, -131.85, -63.8585, -643.627, 660.306
 21.4364, 195.764, 277.497, 340.693, 19.8502, -180.491, 289.994, 344.662
 40.1836, 171.261, 498.536, 530.769, -8.99734, -78.9225, 375.492, 384.23
 -85.3494, -162.453, 57.5369, 192.599, 68.8567, 154.008, 253.72, 305.228
 -19.1665, -192.962, 158.633, 251.229, 23.0056, 166.557, 175.334, 244.436
 -98.2218, 41.9589, -6.97394, 109.342, 85.8663, -61.8667, 495.413, 506.685
 168.5, -85.2565, 299.957, 355.192, -143.945, 29.9689, 552.545, 573.198
 -81.4259, -144.484, 302.262, 347.295, 91.3955, 126.13, 608.559, 628.333
 57.2204, -5.27545, 17.445, 60.3333, -50.8401, -16.1621, -419.192, 422.841
 -143.788, -57.7673, 4.27538, 156.011, 130.827, 58.2087, 381.787, 408.306
 -178.994, -55.634, 44.1111, 194.388, 154.277, 39.1705, -11.8715, 165.283
 -101.978, 74.2228, -253.704, 283.605, 94.5942, -68.3737, -1519.5, 1524.1
 -113.24, -129.717, -1179.14, 1191.85, 81.6358, 97.7817, -127.379, 181.334
 148.649, 40.1854, -207.684, 260.057, -128.3, -19.893, 67.3746, 146.932
 101.277, -144.746, -229.715, 291.183, -88.6414, 142.095, -41.2104, 173.193
 -12.8058, 166.416, 48.9215, 174.445, 23.1991, -160.624, -75.0388, 179.664
 -73.133, 84.2236, 565.289, 576.385, 45.3209, -73.7223, 3.71192, 87.3903
 -34.2958, -188.865, -457.21, 497.57, 36.5683, 173.381, -468.31, 501.531
 -7.04201, -119.188, 60.0725, 133.954, -10.3768, 110.319, -173.491, 206.868
 -144.364, -66.6429, -286.234, 328.217, 152.724, 26.7778, -1353.37, 1362.64
 -160.123, -75.1824, -147.874, 232.707, 150.325, 71.1589, -433.723, 467.013
 -182.585, -81.7144, 138.312, 245.18, 159.993, 71.9827, 70.9458, 189.95
 81.0304, 59.9927, -602.606, 611.177, -73.232, -47.9112, 20.4844, 90.9103
 -106.321, -2.29986, 1128.16, 1133.21, 91.5065, 45.4603, 65.3407, 121.934
 99.7101, 88.365, 1109.06, 1117.6, 51.6017, -90.2417, 136.376, 172.047
 -28.358, -173.1, -151.944, 234.307, 27.7891, 167.385, -368.262, 406.716
 -140.912, 91.3063, 185.225, 251.228, 117.344, -115.273, 91.8844, 189.153
 318.372, 325.035, -1130.3, 1219.42, -385.849, -179.293, 391.453, 578.71
 9.05985, 149.478, -30.2727, 153.539, 16.1094, -139.327, -187.79, 238.834
 133.857, 70.7011, 69.2215, 167.442, -109.952, -73.9446, -116.014, 178.332
 -119.482, 66.982, 464.319, 484.426, 132.143, -31.5091, 41.264, 142.945
 122.975, -137.79, 280.76, 336.433, -51.3772, 57.0123, 356.657, 364.916
 74.4734, 144.282, -37.9482, 169.822, -69.9353, -126.545, 36.5929, 152.392
 138.84, -114.555, 79.376, 205.612, -20.6698, 28.4758, -6.04202, 35.7612
 -92.7854, 138.097, 172.665, 241.912, 82.3195, -104.445, 76.2163, 154.349
 45.6492, 118.976, -72.6274, 146.961, -43.361, -86.2294, -395.541, 407.584
 149.143, -110.58, 437.349, 478.538, -131.841, 85.6239, 494.128, 519.191
 108.42, -156.396, 105.002, 217.914, 7.75705, -22.919, 420.283, 421.032
 80.2872, -150.951, -550.499, 576.984, -69.5563, 132.015, -156.776, 218.549
 -63.1534, -94.918, 233.424, 260.24, 81.1551, 75.1251, -50.271, 123.543
 -35.5148, 148.664, -1234.57, 1244.17, 12.7501, -119.515, -207.334, 240.729
 46.0727, 69.0457, -39.7407, 92.6101, -22.6702, -75.6434, -910.04, 913.582
 93.8929, 118.384, 216.023, 264.471, -87.1629, -111.293, 908.359, 919.598
 -86.9784, 190.024, -1341.63, 1357.95, 73.1398, -169.138, -1628.31, 1638.83
 -227.888, -129.06, 196.746, 329.087, 229.295, 113.825, 153.039, 298.922
 -185.974, -22.46, -163.526, 249.276, 134.76, 45.3158, -73.0516, 163.352
 174.269, 112.142, 723.897, 753.205, -169.632, -101.557, 628.966, 660.853
 121.513, -14.4023, 545.942, 560.105, -116.316, 8.56864, 57.9265, 130.687
 165.197, 7.2361, 79.8046, 183.987, -139.936, -16.7669, -146.035, 204.126
 149.179, 90.5211, -69.6959, 190.718, -25.3366, -17.3539, 198.087, 200.538
 -215.472, 8.43453, 392.486, 448.489, 194.844, 57.706, 484.335, 525.908
 -123.599, -105.488, 101.337, 192.187, 39.459, -126.671, -135.879, 190.44
 -57.3026, 116.349, 842.215, 852.548, 19.0282, -19.5788, 24.5097, 36.6896
 94.4044, 78.668, -5.04959, 126.587, -67.0282, -70.0704, 215.037, 236.068
 58.6376, 71.1211, 2986.04, 2987.5, -33.1917, -37.5904, 71.9838, 89.3746
 -56.0429, -187.901, 361.368, 411.697, 68.0327, 172.902, 232.915, 298.383
 57.4684, 130.43, 21.45, 144.618, -42.112, -117.93, 231.898, 264.681
 -174.955, -34.1836, 126.76, 219.373, 150.905, 34.0287, 4.27431, 157.765
 -103.927, 127.216, 67.7245, 180.06, 124.725, -103.835, -97.1429, 191.889
 20.4876, 163.642, 1362.59, 1372.65, -6.05762, -143.189, 324.779, 355.677
 -47.6337, -170.68, 497.904, 528.777, 28.9428, 168.664, 233.124, 290.938
 -122.101, 133.803, 329.604, 378.76, 109.146, -144.435, 756.163, 777.967
 61.946, -88.8475, 21.02, 110.468, 30.7135, 1.18304, 228.479, 230.61
 -32.7365, -68.0249, -888.015, 891.36, 31.9803, 57.7648, 27.9464, 74.7608
 269.014, -17.727, -138.034, 304.513, -263.834, 45.4488, -588.599, 649.066
 51.7327, -46.0511, -156.253, 172.157, -39.8634, 49.1831, -2834.12, 2834.86
 -22.1284, 186.759, 298.396, 352.989, 25.6604, -171.451, 537.875, 567.404
 -171.051, 85.5144, -378.66, 424.66, 144.203, -95.8162, -140.575, 228.381
 -157.81, -72.9687, -672.877, 695.579, 146.625, 69.0411, -383.682, 420.885
 -193.737, -28.6638, -277.057, 339.86, 176.821, 17.8419, -206.453, 272.957
 64.3663, 126.19, -76.65, 161.75, -89.1495, -108.395, -26.6398, 144.679
 -160.046, 46.6096, 170.28, 240.251, 21.9322, 36.6479, -35.4412, 55.7348
 -150.601, 83.0788, -35.1923, 178.62, 130.28, -90.1775, -5.4137, 161.618
 136.527, 177.783, -195.438, 298.987, -153.786, -157.654, -397.39, 454.729
 -1.33734, -124.212, -897.512, 906.304, -14.0178, 116.688, -135.548, 180.043
 29.9336, -135.314, 102.021, 172.645, -25.5158, 117.123, -113.017, 165.06
 -162.505, 126.098, 327.829, 388.125, 159.376, -120.223, 393.784, 442.079
 -155.328, -109.28, 250.16, 314.427, 124.466, 137.496, 114.5, 218.887
 61.2681, 66.7551, -798.111, 803.553, -49.0399, -65.8159, -18.5462, 84.4723
 74.0803, 102.063, 13.471, 128.577, -58.1043, -108.591, -104.202, 161.683
 -175.652, 81.661, 110.48, 223.347, 144.406, -75.1862, 78.5678, 183.124
 -113.564, -31.0892, 89.6266, 149.739, 66.1514, -2.70135, 32.5115, 74.1856
 37.8395, 165.403, -313.953, 358.199, -54.1502, -157.695, -72.2054, 182.135
 -65.9911, 140.575, -75.7681, 175.975, 23.9401, -151.481, 36.5149, 157.994
 -103.653, 87.0669, -494.81, 513.335, 109.726, -70.0943, -73.8731, 151.498
 176.39, -26.3052, 257.729, 317.099, -158.307, 48.2659, 372.947, 408.608
 -82.2355, -175.468, 256.741, 321.868, 63.4413, 159.892, 250.166, 304.14
 -135.559, -87.6914, 999.906, 1013.17, 109.572, 75.3805, 212.646, 253.037
 -45.4344, 7.06877, -267.56, 271.841, 24.2935, -6.3978, 69.9166, 74.6234
 63.9683, 165.288, 237.653, 297.825, -57.1917, -159.751, 130.771, 216.478
 36.8786, -183.015, 418.629, 459.348, -45.3215, 173.362, 691.487, 714.81
 147.841, -90.1927, 868.937, 886.957, -114.898, 59.214, 1630.03, 1635.27
 -56.6805, -41.7503, -1060.59, 1063.01, 12.9491, 22.4148, 14.1597, 30.3183
 119.738, -141.033, 214.261, 283.859, -74.4457, 120.374, 93.9967, 170.818
 60.3735, -91.3398, -100.929, 150.753, -46.1756, 75.2994, 141.911, 167.573
 -186.881, -32.5339, -67.6326, 204.641, 159.666, 50.4389, -26.976, 174.561
 91.1607, 164.839, -15.2776, 189.027, -58.2528, -79.6447, 29.9317, 104.682
 68.4077, 71.7684, 251.623, 270.572, -67.1104, -66.6385, -78.4936, 123.492
 -177.237, -27.8277, -1866.8, 1875.6, 164.274, 36.9347, -790.037, 808.787
 -176.652, 114.084, -1089.81, 1111.77, 124.667, -108.054, -915.057, 930.439
 133.418, 44.2751, -453.315, 474.798, -124.636, -51.3992, -20.1934, 136.559
 78.7217, 113.64, 175.267, 223.793, -73.1773, -61.7331, -62.0206, 114.36
 130.535, -106.382, 457.447, 488.157, -145.26, 66.9145, 1150.95, 1162.33
 -138.285, -73.582, 342.345, 378.409, 110.294, 64.8379, 760.62, 772.252
 -166.01, -94.9461, 8.14383, 194.3, 158.202, 102.755, -9.32599, 189.252
 -113.708, -127.701, 491.921, 523.045, 83.6927, 127.898, 530.94, 552.993
 -30.4481, 141.401, 16.5943, 148.616, -2.68316, -131.548, -77.2778, 154.513
 -40.1626, 55.4244, -46.7196, 83.2409, 18.845, -25.4105, -557.135, 558.093
 -167.261, 53.8554, -335.17, 379.977, 158.329, -43.222, -357.445, 393.954
 -75.5354, -182.537, 156.244, 254.84, 46.6497, 165.323, 49.5494, 182.105
 42.4816, 88.8163, -82.2955, 129.049, -48.2402, -84.185, -1012.37, 1017.21
 -50.0787, 35.6644, -17.0639, 64.5014, 46.438, -11.2003, -361.216, 364.476
 9.20745, -74.3845, -102.976, 127.866, 28.5293, 62.8894, 313.592, 321.414
 169.207, -55.2385, 307.303, 356.67, -157.774, 63.8716, 79.9426, 190.296
 -26.4591, -200.733, 500.136, 539.992, 8.46908, 178.579, 474.02, 507.438
 -158.494, 79.1228, 197.65, 265.847, 143.365, -45.529, 454.086, 479.245
 -36.5987, -46.0899, -203.422, 212.063, 2.86399, 33.0809, 141.422, 145.563
 -60.8705, 142.571, 662.776, 681.241, 50.8511, -127.339, 96.2559, 168.578
 132.48, -78.9454, -174.13, 234.309, -124.497, 75.6055, 23.0798, 150.069
 -127.686, -112.243, 993.159, 1008.11, 86.7666, 90.4089, 342.26, 364.619
 132.389, 158.464, -171.357, 270.09, -106.37, -149.72, -158.009, 244.289
 159.76, 35.3656, 59.4488, 175.07, -64.609, -25.1448, 94.3199, 117.496
 87.9365, -13.0598, 73.3076, 116.052, -70.2385, 19.7122, 1081.15, 1083.62
 -82.667, 79.9603, 84.0628, 146.151, 75.2271, -68.4314, -156.226, 187.836
 -37.3559, -176.741, -613.266, 639.672, -25.6534, 11.2177, 17.8839, 33.7138
 150.3, -72.3615, 55.1418, 177.568, -156.848, 50.1668, 225.33, 279.562
 -7.62637, -132.378, -130.095, 188.5, 9.84646, 128.508, 105.666, 171.613
 102.483, 142.713, 147.376, 229.79, -96.8332, -116.786, 327.421, 361.896
 -47.0795, 152.688, -107.412, 193.177, -21.9805, 24.1907, -189.453, 192.306
 -59.2002, -13.2786, 2282.42, 2283.27, 50.8612, 31.4518, 78.0775, 100.098
 -204.271, -17.0459, -141.486, 249.378, 177.044, 26.7298, -195.827, 266.037
 -87.5921, -80.8927, 1585.12, 1589.78, 70.5018, 56.897, 88.9705, 127.905
 -171.566, -129.264, -453.929, 502.779, 155.886, 99.483, -292.88, 347.279
 -88.8816, 182.244, 275.698, 342.48, 92.8531, -151.053, 237.014, 296.842
 -170.726, 12.4884, -542.831, 570.273, 161.541, 11.1744, -132.013, 214.328
 84.7254, -7.06911, 131.324, 156.905, -20.4585, 9.89184, -665.267, 665.672
 180.086, -61.8929, 413.975, 456.822, -175.357, 65.4929, 295.839, 352.232
 169.514, -35.8271, -509.875, 539.569, -168.923, 33.226, -145.173, 225.879
 -126.432, 147.322, 440.259, 485.493, 25.8579, 55.1628, 126.374, 140.582
 -143.052, -129.92, -500.992, 538.892, 35.2379, 28.3184, -180.734, 186.477
 -168.269, -114.941, 263.318, 335.301, 156.328, 99.7931, 238.007, 302.864
 -165.004, 21.939, -577.882, 601.783, 132.026, -24.3467, -952.355, 962.122
 41.9298, 56.0688, -131.121, 149.105, -59.0764, -31.8997, 162.139, 175.833
 -127.4, 51.2547, -1591.63, 1597.81, 128.218, -46.4977, -318.981, 347.101
 144.967, -108.359, 80.8998, 199.554, -87.3386, 71.4237, 31.0891, 117.765
 -95.7881, 168.079, 1082.26, 1100.76, 104.31, -134.21, 804.271, 823.163
 5.4976, -70.4186, -2017.81, 2019.08, -1.49144, 69.6633, -63.5304, 94.61
 -123.298, -92.2239, -492.14, 516.097, 109.337, 59.5545, -179.088, 221.193
 -65.4461, 103.208, 39.9566, 131.528, 55.7303, -84.6757, -258.583, 278.724
 -113.606, 133.135, -404.797, 441.135, 115.809, -89.9315, -166.874, 224.957
 -113.279, 74.6843, 57.5446, 147.822, 100.32, -71.1488, 534.217, 548.502
 -166.802, -94.124, -27.222, 202.121, 136.558, 100.948, -46.7163, 178.256
 -183.624, -57.8914, 300.003, 361.604, 157.79, 43.2945, 64.0447, 176.478
 160.5, 71.3716, 554.404, 582.696, -159.825, -34.2985, 821.141, 837.603
 -127.467, -79.3116, -275.31, 315.216, 110.192, 90.8179, -56.0973, 154.417
 -147.402, 67.3019, -441.861, 470.952, 110.053, -52.5573, -1036.13, 1043.59
 -128.019, 116.963, -408.752, 444.942, 121.244, -110.153, -193.7, 254.111
 55.8761, 6.54488, -874.11, 876.05, -55.9883, -1.45667, -14.9302, 61.228
 155.851, -28.7444, 528.918, 552.753, -129.495, 4.54861, 181.954, 224.256
