## This file consists of events with 2 jets ##
## px(j1), py(j1), pz(j1), E(j1), px(j2), py(j2), pz(j2), E(j2)##
 -73.9437, 68.8304, -21.5272, 103.708, 68.6916, -73.9714, 38.3469, 108.274
 61.5801, -29.2593, 280.463, 288.988, -46.5177, 30.5044, 407.736, 411.808
 19.4653, -63.2255, 403.793, 409.385, -23.0795, 10.1583, 50.9638, 56.9219
 27.0188, -81.7101, -2190.43, 2192.15, -12.9797, 61.1109, -36.6638, 74.0126
 -42.4737, 22.4234, -41.4335, 63.4316, 40.5444, -8.03195, -1126.09, 1126.92
 27.8196, -62.1509, 500.878, 505.651, -13.2743, 34.6139, 1243.14, 1243.72
 31.8284, -65.8135, 496.407, 501.954, -27.8306, 45.4507, 966.385, 967.951
 45.9705, -47.5913, -121.762, 139.098, -19.5046, 54.9203, -7.46401, 59.6971
 54.9859, -54.5226, 149.446, 168.751, -40.5179, 40.5214, 1.49378, 58.1479
 -49.7595, 1.67457, -58.2372, 77.3844, 33.6627, -5.52273, 11.3856, 36.544
 -17.5661, -65.6735, -29.3833, 74.5969, 11.5099, 47.8625, 94.8922, 107.193
 -59.4942, -36.2622, -1015.21, 1017.78, 44.4569, 34.0296, -126.177, 139.215
 -39.2805, 49.7865, 24.9638, 69.7203, 40.203, -49.023, 339.068, 345.025
 50.6969, 44.8138, 393.256, 399.211, -5.88259, -33.0795, 46.4634, 57.6008
 -16.9423, 79.5365, 26.907, 86.3938, 1.60302, -41.5526, 3.84232, 42.094
 52.3241, -10.8325, 558.076, 560.726, -39.5536, 13.5008, 62.7444, 76.0481
 -7.99033, -38.3672, 65.4961, 76.9964, -10.9702, 23.0812, -55.9454, 61.5773
 -39.7136, 22.1287, 14.9486, 49.0253, 36.3119, 8.99319, -81.0104, 89.4401
 81.1875, 25.8432, -217.319, 233.991, -59.0192, -21.2259, 381.466, 386.773
 36.7412, -39.3618, 282.146, 287.401, -28.2887, 31.491, 822.201, 823.362
 64.7766, -27.2201, -20.6239, 73.9114, -44.4973, -4.13726, 15.9616, 48.0678
 -56.0159, -5.7116, -460.347, 463.985, 41.9768, -12.0033, -56.985, 72.1255
 -36.064, 51.3544, -50.6537, 81.2187, 31.384, -47.9885, 45.73, 73.3553
 -57.4511, -33.8293, -1366.78, 1368.44, 18.9549, 35.7663, -4.8752, 41.0698
 -4.20421, -55.4997, 468.336, 471.868, 6.0661, 51.2006, 181.626, 189.302
 34.2979, 24.081, 29.53, 51.4261, -28.6722, -28.2293, 154.783, 160.603
 19.8047, -67.5554, 147.338, 163.66, -31.2797, 22.5415, -0.169538, 38.9343
 51.1244, -27.4796, 2113.6, 2114.43, -35.5579, 13.0551, 59.0118, 70.9221
 33.5012, -44.3937, 199.155, 207.123, -29.1342, 43.1737, 24.06, 59.0496
 -11.5914, -56.5288, 105.747, 121.241, 3.64193, 56.4874, 176.97, 186.215
 8.32453, -34.4522, -24.5431, 44.5682, -7.96972, 25.939, -159.842, 162.308
 57.9219, -11.1044, 30.7515, 66.9877, -53.08, 13.1393, 12.2731, 56.7773
 -84.3238, -31.0002, -753.601, 759.278, 71.9331, 28.116, -604.939, 610.102
 44.8398, 18.5414, -2.03132, 49.385, -32.1325, -15.3217, 205.264, 208.45
 -4.2441, 62.9255, -40.8276, 75.9422, 10.1759, -46.5738, 28.7293, 55.9712
 -60.9765, -3.8713, 1.04788, 62.294, 50.5196, 8.28927, 260.791, 266.196
 -26.8722, -37.9915, 172.35, 178.979, 15.015, 32.8646, -363.121, 364.954
 52.7521, -0.760642, -34.0972, 63.1988, -33.6899, -5.86935, 72.9994, 81.1504
 30.5576, 63.08, -568.605, 573.214, -24.3828, -38.774, 35.9284, 58.566
 -21.5085, 51.4831, -460.97, 464.596, -9.63163, -49.9474, 0.872167, 51.3382
 -46.0789, 68.6743, 45.298, 94.7908, 16.1894, -48.3885, -8.64968, 52.1117
 92.6025, -6.3105, 214.475, 234.624, -76.4549, -5.7549, -1.68809, 78.3574
 51.5238, 39.2192, -11.6629, 66.7297, -43.1022, -23.8733, -166.15, 173.45
 52.5109, 15.9341, 24.855, 60.9051, -26.2671, -27.9391, 442.215, 443.914
 -109.095, -38.2646, 73.5299, 137.589, 94.2737, 43.322, -35.9005, 110.054
 -39.8662, 29.9183, -789.381, 791.132, 21.8673, -33.3662, 55.7056, 69.2651
 -56.7896, -6.08758, -64.381, 86.3227, 38.5406, -5.4408, -35.0919, 52.7104
 16.626, -35.1136, 136.296, 142.003, -14.5207, 35.2049, 47.4454, 61.4849
 98.9134, 1.11556, 429.612, 441.655, -68.5277, 15.9522, -1039.01, 1041.46
 -44.051, 25.5413, 27.1551, 57.8877, 27.2809, -2.06363, 23.2296, 36.6693
 -36.2036, -47.0353, 28.7935, 66.4344, 17.7618, 26.9226, -25.2047, 40.9921
 -12.3332, 52.2592, 49.4655, 73.6907, 16.3216, -31.0771, 4.92371, 36.0617
 63.7628, -15.3164, 38.401, 76.1192, -48.264, -1.77167, 20.9692, 53.2704
 -63.6016, 0.509403, 271.314, 279.022, 56.8974, 6.59805, -130.786, 143.303
 -55.3863, -23.4023, 289.698, 296.376, 35.015, 9.74317, 33.0257, 49.5463
 2.50673, -73.5234, 698.833, 703.056, -40.1382, 41.2743, 68.241, 89.9609
 -0.410653, -69.6204, 2370.32, 2371.41, -7.51059, 55.282, -65.4159, 88.2271
 -53.9004, -74.6483, -544.432, 552.258, 45.3266, 60.0473, -238.79, 250.664
 -35.8646, 28.034, 320.769, 324.143, 17.3489, -33.7478, -81.9893, 90.8481
 -39.2447, -39.9814, -2.25227, 57.7498, 18.7972, 24.9408, 46.7892, 56.4356
 39.161, 32.2184, 166.061, 174.033, -27.0552, -11.8244, 156.234, 159.1
 56.7782, 17.3045, -1404.08, 1405.41, -34.0055, -11.7077, 33.1493, 49.2716
 -31.1246, -20.6006, 71.8709, 81.5023, 27.8616, 18.9047, 1056.51, 1057.06
 48.5953, 24.4274, -1398.21, 1399.3, -24.0013, -9.2262, -48.0676, 55.0793
 48.178, 22.071, 80.2055, 96.9886, -34.1442, -10.2428, 973.313, 973.993
 33.3356, 41.1124, 444.534, 447.768, -6.04945, -44.6604, 603.672, 605.464
 34.0151, 53.1149, -205.791, 215.635, -18.6814, -28.4681, -36.7599, 51.0393
 -69.1426, -45.9924, 87.6066, 121.314, 55.3958, 29.8393, 306.066, 313.318
 53.2625, 38.0448, 367.106, 372.995, -20.5613, -28.8809, 262.686, 265.351
 -26.032, -53.2398, 1552.89, 1554.1, 11.1827, 57.8244, 218.475, 226.543
 -40.8763, 24.4104, -17.5664, 51.5267, 37.2332, -6.13318, -54.5983, 67.7559
 -9.36064, -36.2615, 14.3999, 40.9439, 11.4998, 21.7448, -221.99, 223.435
 47.5403, -33.6208, 190.777, 199.728, -16.804, 22.4065, 839.938, 840.458
 -36.5555, 91.0472, 492.816, 502.642, 38.2802, -38.3309, 112.344, 125.202
 53.1316, -26.507, 209.121, 217.581, -53.5757, 25.239, 669.959, 672.722
 43.3245, 50.6009, 1851.6, 1852.83, -28.428, -12.7235, 3.24135, 31.8845
 22.5414, 56.2943, -2424.57, 2425.36, -12.0102, -45.698, -298.687, 302.501
 48.5719, 36.0809, -53.7283, 82.6691, -40.6644, -39.5762, 118.339, 131.519
 -56.5011, 31.329, 318.934, 325.761, 37.4875, -17.0826, 123.087, 129.919
 -46.6092, 16.9971, -89.0714, 102.628, 36.7128, -29.3042, -275.019, 279.092
 -52.1286, 24.7435, -350.622, 355.453, 42.1319, -6.33966, -92.7059, 103.022
 14.2383, -61.733, -108.727, 126.527, -8.90929, 42.8342, 0.0920253, 44.9989
 -60.7217, -4.03179, -57.8228, 84.685, 51.2323, 14.6251, 75.0839, 93.1787
 -62.4853, 67.2607, -1578.98, 1581.66, 57.1975, -56.0002, -29.5498, 85.8945
 -22.0066, -50.4235, 214.148, 221.244, 25.4522, 39.1713, 4.95827, 47.2235
 54.7262, -162.604, -16.3486, 173.338, -58.2083, 142.026, -42.0172, 159.828
 -7.28234, 64.526, -36.4883, 74.8476, 15.3574, -51.8735, -20.1517, 58.3293
 51.3677, -31.6466, -48.038, 77.9018, 9.67565, -31.6641, -272.173, 274.33
 -20.3273, -43.2112, -1370.89, 1371.83, 30.0387, 36.2814, -108.98, 119.535
 17.4467, -25.0442, -120.092, 124.046, -22.132, 14.9203, 2.82901, 26.9437
 56.1763, 1.85596, -65.1328, 86.1826, -35.8585, 12.9275, 45.9607, 60.138
 -44.8909, -7.14796, -230.838, 235.598, 44.8551, -4.5489, -124.777, 133.097
 29.5048, 45.5443, -827.682, 829.52, -22.5878, -26.4162, 27.2712, 44.787
 62.9057, 43.4709, 303.413, 313.009, -56.0191, -34.6869, 66.6114, 94.9285
 92.4002, 54.2107, -264.877, 287.883, -87.613, -52.7343, -668.634, 676.642
 -47.3438, -17.1723, -177.142, 184.453, 46.4953, 4.37575, -880.437, 881.781
 41.105, 51.6196, -123.267, 140.019, -13.057, -39.0881, -146.343, 152.17
 -84.3281, 18.1572, -226.086, 242.463, 81.6093, -26.1324, -218.232, 235.043
 13.0583, -43.4273, -275.152, 278.956, 1.08722, 44.327, -680.864, 682.372
 21.5849, 46.9451, 1845.99, 1846.75, -39.8317, -29.701, 162.842, 170.813
 -38.0411, -55.1671, 566.579, 570.821, 32.8603, 34.0875, 835.533, 836.954
 52.5709, -27.8317, 6.45229, 60.3025, -51.3381, 29.8323, 24.1351, 64.5613
 -49.8294, -37.0011, 65.0249, 90.4883, 14.8881, 21.787, -23.5111, 35.5678
 25.1264, -73.4371, -1144.98, 1147.67, -10.3662, 59.623, -260.886, 268
 53.3378, 33.1498, 852.275, 854.633, -34.5987, 12.6562, 2.39133, 37.9909
 -50.3904, -41.4796, -83.1447, 108.457, 40.8819, 35.0429, 134.709, 145.172
 54.6718, 28.3138, -181.984, 192.348, -32.3357, -18.4481, 16.1269, 41.3302
 12.9148, 48.0631, 2490.24, 2490.74, -11.7744, -31.0333, 84.2618, 90.8257
 -65.8912, -41.2281, -841.239, 844.987, 61.779, 24.6753, -68.1977, 96.0764
 -28.8139, 31.6042, 369.757, 372.296, 29.502, 4.34811, -5.62404, 32.2175
 5.72979, -50.107, -1.63253, 52.0641, -24.4229, 41.9982, 490.049, 492.564
 31.6802, -75.3342, 35.6702, 89.9977, -5.8291, 36.3722, -17.1172, 41.6775
 -8.14807, 55.4984, 31.7435, 64.8541, 14.943, -38.8356, 329.736, 332.54
 -44.2004, 52.9653, -594.488, 598.6, 47.0009, -24.3751, 3.41335, 53.617
 47.953, 42.8637, -30.4618, 72.678, -32.7651, -16.0014, -51.8597, 64.0033
 37.9497, 59.9857, 97.6211, 121.936, -23.8172, -33.9693, 412.232, 414.464
 66.3261, -53.2271, 54.9676, 102.225, -27.1878, 47.9046, 0.06829, 55.2598
 -51.2859, 55.983, 861.46, 864.914, 16.963, -22.588, 22.3332, 36.2374
 80.6716, 39.6322, 162.274, 186.529, -46.1667, -31.5421, 448.697, 452.411
 60.9523, 48.9691, -108.59, 135.673, -34.4548, -37.197, -1914.52, 1915.25
 -49.8774, -36.5391, 80.2707, 101.669, 47.0071, 34.7373, 520.188, 523.692
 54.7982, 17.4313, -220.403, 227.955, -44.118, -21.6763, -248.039, 253.063
 -64.0854, 11.3973, 97.182, 119.21, 54.5949, -35.3006, -190.019, 201.359
 -48.2357, -34.7546, -51.9225, 79.239, 28.4762, 17.5629, -22.3075, 40.3821
 32.1849, 33.2726, 40.2863, 61.6609, -18.5079, -29.39, -918.731, 919.402
 15.0206, 92.2636, -162.217, 188.552, -13.2562, -44.4619, -274.659, 278.801
 -30.9298, 55.5023, -52.8202, 83.1125, -0.861901, -28.5703, -45.9047, 54.54
 22.4586, 33.327, -81.1566, 90.9772, -25.206, -28.5779, -66.5032, 77.3317
 -16.0067, -66.1824, 218.31, 228.994, 7.31984, 49.9961, -29.8838, 58.9548
 51.095, 0.0562715, -224.209, 230.121, -44.6086, 3.19396, -138.952, 146.412
 -7.95784, -72.243, 171.613, 186.698, 8.58961, 42.6678, 20.5839, 48.9076
 66.1913, 49.4883, 82.9979, 117.947, -40.6421, -18.5593, -20.6198, 50.5553
 -56.7663, -26.4203, 49.987, 82.2887, 50.2608, 29.1471, -104.632, 120.733
 -42.8497, 50.8585, 1333.63, 1335.47, 25.5658, -19.3063, 689.74, 690.55
 18.8672, 53.9541, -964.661, 966.413, -10.4415, -47.4441, -58.6184, 77.1295
 -44.5342, 39.238, -578.914, 582.094, 12.713, -40.5138, -53.7612, 69.5793
 33.1909, -45.5349, 267.369, 273.393, -26.8747, 48.3616, 138.279, 149.53
 -63.7286, 71.3618, -87.6545, 130.424, 38.6087, -46.886, -94.7278, 112.908
 -46.6194, 25.6122, 13.885, 55.2882, 24.3942, -19.0257, 109.279, 114.17
 -7.63067, 47.0293, -289.422, 293.601, 21.5356, -39.1965, -18.0293, 48.3119
 -52.2772, 21.6207, -48.9653, 75.1947, 21.9567, -25.1566, -174.591, 177.964
 33.6711, 34.9933, 313.914, 317.771, -33.5658, -32.3, -34.8796, 58.5069
 54.1066, 42.9274, 29.0724, 75.585, -22.3211, -28.2577, 93.2545, 100.078
 52.8327, -51.3029, 190.918, 205.226, -39.8897, 43.5602, 2223.54, 2224.37
 -8.14349, -65.2194, -11.4526, 67.3108, 27.6416, 57.7574, -694.392, 697.546
 77.8017, 39.5311, 350.004, 361.331, -30.6208, -26.0442, 730.394, 731.53
 -3.56623, 73.5005, -513.15, 518.532, -20.4225, -59.4181, -1101.59, 1103.48
 52.8646, 35.4648, -610.142, 613.636, -54.4136, -21.6992, -475.265, 479.049
 -28.8978, 36.3844, -44.7794, 64.8898, 5.6604, -41.0798, 93.1793, 102.391
 49.5517, 22.3074, -82.7588, 99.0938, -44.9987, -13.6455, -240.927, 245.564
 -33.5143, 48.3311, -451.129, 455.218, 6.33693, -45.6383, -507.799, 510.156
 44.8831, -11.8368, -58.5907, 76.069, -28.4154, -3.27415, 5.11878, 30.2433
 69.302, -19.4783, -36.7397, 83.2999, -68.574, 11.581, -1497.42, 1499.06
 -23.8719, -55.1033, -285.632, 291.949, 16.4879, 21.0914, 0.289117, 27.2869
 -50.1276, -20.4652, -32.8547, 65.1535, 34.467, 1.21279, 0.182827, 34.7438
 42.2908, 44.7381, -786.551, 789.109, -42.1098, -33.2266, -178.577, 186.775
 70.4962, 14.2834, 223.33, 235.018, -25.3067, -15.508, 21.1944, 37.1702
 -39.2805, 20.3187, 222.641, 227.293, 33.0214, -7.76438, 38.4687, 51.6491
 26.5374, 82.1334, 38.3536, 95.1555, 1.86682, -43.7238, 199.121, 204.03
 89.7459, -18.4266, 15.0294, 93.3446, -85.4809, 18.3326, 726.533, 731.927
 -31.9344, 57.16, 173.74, 186.253, -6.94491, -56.4902, 866.104, 868.043
 43.7159, 42.0175, 190.651, 200.141, -32.6308, -33.9535, 72.1588, 86.799
 130.198, 128.1, 473.393, 508.189, -103.954, -72.4474, 1621.54, 1626.49
 -41.7698, -66.3745, -174.14, 191.492, 30.2498, 42.8501, 32.7575, 62.2867
 51.4738, -57.0319, -44.7932, 89.6484, -35.4683, 36.9485, 45.9624, 69.025
 -58.1737, -20.9471, 10.2997, 63.0141, 25.0666, 24.8784, -721.205, 722.164
 53.7135, -15.5591, -119.069, 132.174, -29.0575, 27.3003, -81.5404, 91.2446
 -51.4195, -38.4732, 429.071, 434.24, 31.5678, 29.3395, 48.7054, 65.5493
 70.8174, 22.5808, 814.823, 818.258, -54.1807, -15.9806, 137.481, 148.846
 45.4484, 67.8843, 863.321, 867.256, -57.362, -57.4445, 31.5245, 87.7162
 -47.6034, 46.9279, -51.0886, 84.8157, 44.4228, -27.1386, -114.287, 126.347
 11.1364, -58.5716, -27.6211, 66.0128, 8.82637, 41.4131, 66.4873, 79.0019
 52.0038, 60.3397, -661.868, 666.817, -32.408, -52.575, -46.8712, 77.898
 22.5938, 53.18, 1056.5, 1058.11, -15.9232, -32.4634, -36.5092, 52.4092
 25.6867, -43.8355, 1365.89, 1366.86, -16.9343, 46.5598, 16.9846, 53.2537
 226.424, -102.94, -1039.11, 1069.13, -198.075, 95.3759, -142.542, 269.601
 -58.94, -42.901, -119.342, 140.816, 32.4431, 31.5957, 5.14707, 47.0717
 -60.9524, 40.7986, -9.12395, 76.0017, 51.263, -13.4855, 116.985, 128.615
 30.8091, 53.3269, 426.323, 430.831, -6.00606, -46.2921, 127.952, 136.88
 88.5785, -69.6336, 39.5812, 120.799, -70.0081, 37.7699, 5.44523, 80.666
 8.96206, 42.7376, -35.1859, 56.2799, -8.9792, -37.6321, 31.5294, 51.005
 -37.9327, -73.3995, 307.068, 318.853, 32.792, 66.4062, 248.307, 259.717
 0.769691, 57.0765, 84.7832, 103.178, -19.9361, -40.9275, 103.286, 113.735
 -46.3364, -26.6537, -689.58, 691.803, 31.3639, 12.7492, -167.558, 171.092
 -34.1173, -49.0424, 122.97, 136.973, 33.6606, 47.3336, -30.4817, 66.6164
 -62.5048, 29.8128, -102.055, 123.835, 54.3885, -18.4909, 72.6341, 93.3997
 -6.19453, -65.5844, -0.341435, 66.909, 15.4277, 36.1431, 1334.58, 1335.16
 55.6055, 40.1464, 181.737, 194.512, -36.5039, -38.7324, 102.666, 116.042
 8.26717, -53.2922, -8.75027, 54.8556, 7.77689, 48.9448, -30.2148, 59.0386
 -48.016, -46.2656, 400.186, 405.922, 15.0059, 31.5337, 18.6245, 39.7535
 -77.4132, 34.6596, 593.168, 599.377, 55.5686, -22.4395, -39.9201, 72.5589
 -1.82255, -51.2827, -91.7755, 105.667, -0.641411, 50.3654, 43.0581, 66.4763
 9.80092, 54.5784, -11.685, 57.6446, 1.81847, -27.9352, -7.24054, 29.0086
 44.5175, -48.574, -797.435, 800.226, -51.6146, 36.099, -24.0024, 69.616
 51.4439, -81.7967, -217.432, 239.51, -20.1411, 45.3564, 7.31414, 51.0154
 41.8724, -59.756, 70.0774, 102.033, -42.6302, 48.5661, 476.749, 481.29
 48.2282, 30.6249, 41.7577, 71.1278, -40.697, -27.9535, 63.847, 81.4879
 -17.5747, -67.5988, -40.3904, 81.4522, 31.2071, 24.733, -55.7041, 68.9326
 -61.2343, -33.4236, 165.771, 180.056, 42.4061, 13.2412, 1227.81, 1228.69
 64.7811, 10.0559, 109.457, 127.898, -52.5138, -12.0273, 271.003, 276.44
 32.4233, 42.6944, -215.757, 223.123, -14.9795, -41.4979, 15.9313, 47.3784
 29.7388, -30.3481, -105.648, 114.49, -28.0498, 18.368, 61.3478, 70.4031
 -42.418, -47.4657, 1702.99, 1704.21, 36.668, 49.7066, 369.411, 374.913
 -9.72786, 49.9225, 200.569, 207.115, 5.2183, -22.6845, 111.534, 114.03
 47.3897, -18.9279, -165.001, 172.923, -41.6944, 24.1563, -909.937, 911.259
 30.791, 75.8709, -473.187, 480.664, -17.5485, -26.9726, -8.38369, 33.8876
 -37.8753, 61.4535, 664.932, 669.175, 12.7328, -31.0633, -1.78479, 34.8471
 -2.60653, 74.6032, -140.838, 159.848, -34.8733, -55.7369, 72.9962, 98.6714
 18.7238, 65.4524, -235.805, 246.154, -7.17535, -52.4028, -19.5702, 56.6663
 -57.6047, -14.2359, 3.77705, 60.1079, 41.0791, 10.3449, -3.32407, 44.0955
 20.0699, -60.2087, -191.421, 202.052, -28.0007, 36.0679, -113.614, 122.929
 70.1743, -10.8949, -23.7317, 75.4246, -62.1677, 16.7403, -331.861, 338.14
 43.1158, 58.6795, 342.364, 350.455, -23.2089, -51.221, 6.18126, 57.6393
 -8.04343, -85.6539, -152.879, 175.89, -3.03734, 79.7857, 57.7809, 99.1963
 -51.5416, -3.49162, -73.5352, 90.8032, 26.9736, 7.70005, -323.055, 324.325
 -37.93, 17.6073, -0.120718, 42.3094, 31.2727, -18.3504, 14.3723, 40.7783
 -31.8974, -51.0385, 173.071, 183.844, 8.27258, 41.1629, -7.63439, 44.1239
 10.9678, -48.0932, 139.528, 148.273, 9.9786, 34.4877, -5.26666, 36.7234
 -0.506229, 89.1949, -110.131, 142.393, -1.81099, -64.0421, -177.364, 189.01
 75.5718, -24.7242, 253.269, 266.26, -67.8878, 29.3331, 278.361, 288.327
 41.8218, -53.0173, -40.407, 79.5709, -40.0216, 36.873, 6.19063, 55.0106
 -10.0199, 49.341, 581.041, 583.316, 9.14032, -46.527, -21.9828, 52.6806
 15.0886, 67.2311, -530.757, 535.378, -7.55315, -41.5097, -20.231, 47.5574
 -9.72447, 66.507, 97.8789, 119.373, 8.11261, -44.5079, 171.321, 177.455
 -28.5678, -42.3856, 14.554, 55.3556, 18.1034, 18.5373, 55.7366, 61.6595
 -50.5864, -42.0988, 503.64, 508.067, 37.5646, 48.7981, -0.8201, 63.1259
 48.0117, -66.5669, -303.159, 314.111, -34.1369, 51.9507, -211.903, 221.266
 46.3933, -40.9782, -64.1847, 90.2623, -19.2424, 55.8861, -433.975, 438.049
 -68.9031, -0.627898, -15.9951, 72.8665, 60.5618, -23.205, -46.586, 80.5204
 89.8317, 19.8587, -164.68, 188.774, -74.4058, -35.2164, -4.39533, 84.5807
 46.56, 42.8284, -19.7518, 68.1419, -38.6046, -26.3954, 59.2345, 75.9294
 58.4745, 26.2083, -276.236, 284.116, -23.4827, -11.2245, -11.0872, 28.4808
 39.236, -31.6216, 86.0263, 100.721, -30.1165, 38.8931, -117.86, 128.153
 -0.70322, -65.7393, 86.8303, 109.067, 25.5488, 42.763, -21.7937, 54.7019
 -76.9934, -17.1871, 1411.15, 1413.48, 47.2809, -9.71502, 575.992, 578.108
 18.4711, -71.1239, 158.763, 175.533, 12.6223, 36.9083, 31.5261, 50.6991
 34.5687, -73.1641, -333.917, 343.706, -33.5108, 67.6451, -1085.58, 1088.28
 46.0706, 32.3988, 674.366, 676.923, -7.03695, -53.8702, -168.288, 177.214
 22.9533, 26.4091, -17.2937, 40.0046, -21.6068, -22.8365, 28.0841, 42.2708
 31.4482, -27.3781, 65.636, 78.2004, -25.5173, 23.2873, 3.62693, 35.0994
 -10.0815, -69.2263, 95.3049, 118.928, -7.94665, 50.3818, 11.4369, 54.1075
 -58.1874, -4.18005, -820.915, 823.04, 38.8604, 18.9048, -524.006, 525.897
 -62.6698, 52.2523, -387.361, 396.006, 65.6234, -37.2097, 26.236, 82.3749
 -35.1395, 39.3653, -174.432, 182.52, 17.3506, -30.0134, -37.6437, 51.2993
 47.8989, -47.9789, -1950.39, 1951.64, -32.7374, 24.0908, -206.59, 211.012
 49.7548, -17.4877, -682.857, 684.986, -41.0899, 9.05407, -138.585, 145.165
 -36.4558, 32.4106, 21.1083, 54.9052, 28.8099, -21.728, -151.318, 155.877
 -10.5879, -89.5672, -115.262, 146.782, -1.94964, 84.9585, -595.411, 601.84
 54.5979, -6.58499, -152.98, 162.864, -38.1691, -2.2034, 80.0387, 89.003
 -97.2714, -12.8184, -49.1549, 110.477, 46.9032, 3.8033, -49.506, 68.6022
 14.7858, -60.6211, 125.553, 140.53, 16.7426, 57.7369, 704.397, 707.032
 14.2345, -52.5262, -37.9596, 68.1004, -26.1988, 38.6231, -172.809, 179.231
 47.8344, -35.251, -243.051, 250.626, -47.9072, 24.0495, -669.902, 672.099
 -91.1477, 26.8506, -135.67, 166.288, 62.4519, -31.1977, -73.2846, 102.33
 45.8998, -92.0382, 184.408, 211.248, -37.3649, 75.5525, 66.4247, 110.425
 -27.0937, -52.4996, 362.371, 367.359, 19.3352, 43.121, 62.9877, 79.2427
 47.1739, 33.9327, 216.398, 224.173, -42.9366, -29.0094, 84.913, 100.851
 -60.7979, -2.12023, -173.194, 184.074, 37.4811, 0.198659, 1571.04, 1571.5
 57.2222, -3.023, -86.2519, 104.397, -54.1196, -14.8145, -55.0947, 79.5218
 51.5083, 45.887, -552.153, 556.517, -27.9573, -38.1847, 30.0069, 56.7981
 13.8746, -40.7784, -2.41034, 43.4433, -3.05743, 42.3472, -17.3586, 46.552
 -7.01728, 75.1903, -68.6446, 104.211, 3.60893, -64.1022, -151.327, 164.524
 53.5586, 40.2755, 891.118, 893.697, -35.9994, -28.6274, 372.816, 375.726
 15.6503, -63.2216, -61.3814, 89.826, -15.6995, 60.1993, -276.816, 283.749
 9.4795, -67.3066, 78.7299, 104.989, 12.8105, 34.3735, 55.1314, 66.4692
 40.4676, 32.78, 1445.97, 1446.93, -48.546, -11.5128, 60.3287, 78.7766
 5.04854, -54.337, -30.5458, 63.1595, 26.0149, 15.8468, 371.78, 373.129
 -30.7183, 63.6894, 351.598, 358.997, 2.69809, -47.9816, 409.834, 412.728
 74.4958, 71.9336, -576.565, 585.935, -71.1493, -45.9097, -361.511, 371.802
 -32.5166, 48.4823, -133.279, 145.643, 47.2435, -27.2648, -198.086, 205.67
 58.3326, 28.1323, -38.3961, 76.3687, -37.5556, -18.6735, -26.5029, 50.1655
 -62.1879, -38.0152, 559.269, 564.192, 53.388, 37.3402, 1707.89, 1709.19
 -1.14947, -47.0023, 39.8286, 62.9162, 7.76915, 41.0729, -50.6651, 66.9649
 1.02553, 50.4732, 15.2195, 53.7132, 11.4289, -44.6267, -82.7104, 94.8906
 -82.5208, -23.0491, 770.239, 775.261, 79.8439, 18.544, -14.9041, 84.0777
 -36.8813, 47.8168, -94.3139, 113.798, 30.1433, -48.0575, 51.016, 76.9811
 40.6238, -13.9497, 81.0122, 92.6037, -36.3963, 7.1694, -90.4297, 98.2667
 -28.2936, 64.481, -208.555, 220.608, 24.3724, -40.3763, -110.394, 120.48
 22.177, -54.5287, 7.67109, 60.4585, -20.0222, 34.376, -114.309, 121.199
 -0.711967, -60.0949, -111.4, 127.078, 10.814, 38.0091, 101.228, 109.033
 -46.8149, -23.8271, -111.679, 123.559, 32.501, 29.7961, 122.538, 130.388
 0.125406, -101.38, 29.7533, 107.622, -5.34307, 93.0974, -36.752, 100.644
 9.15657, 49.2844, 268.651, 273.639, 8.24107, -41.7698, 15.824, 46.58
 24.3814, 41.6854, 4.14945, 49.3733, -8.66946, -37.7046, 449.367, 451.055
 -17.434, 67.04, -258.53, 267.761, 15.847, -65.6211, -4104.55, 4105.12
 -118.903, -65.0131, 175.152, 222.11, 98.196, 89.5054, -216.731, 255.116
 -79.4884, -2.87532, 53.4957, 96.6082, 73.9689, 20.1931, -252.626, 264.32
 10.6106, 45.1319, -27.5688, 54.4871, 21.8185, -18.5902, 48.4181, 56.6235
 23.6936, 57.762, 5.30864, 64.0811, -24.3421, -50.2717, -168.485, 178.203
 -51.7184, 27.1416, 25.8305, 64.9399, 52.7273, -7.30009, -166.751, 175.572
 -42.2021, 25.9262, -811.322, 812.92, 32.7508, -18.8158, -1559.25, 1559.74
 38.3104, 52.2482, 208.747, 218.665, -37.5103, -49.1871, 482.676, 486.875
 12.1898, -250.606, 76.5198, 269.795, -12.8041, 227.971, -982.515, 1010.19
 47.1926, 11.3187, 13.2514, 50.6613, -44.7959, 1.0039, -42.7789, 62.1239
 36.2538, 45.7754, -139.322, 152.113, -50.2749, -16.3221, -610.631, 612.947
 12.6046, 33.9736, -433.101, 434.716, -15.1945, -21.0457, 165.511, 167.76
 -21.6518, 55.7134, -388.671, 393.353, 12.7719, -31.3084, 15.9718, 38.2152
 59.8307, 36.3494, 822.61, 825.707, -49.422, -33.7117, 216.916, 225.743
 -45.7606, 2.9124, -42.4791, 62.8971, 36.9391, -2.18897, -77.3853, 86.2243
 64.1701, 3.02338, 115.655, 133.285, -60.7129, -8.83293, -179.909, 190.538
 68.9044, -25.4435, -145.183, 162.892, -47.0225, 12.9965, 104.947, 116.078
